DB,Title,Authors (separate with//),Year,Language,Script,Lang_geneticprox,Prox_cat,No_nativespeakers,LangFamily,Journal,JournalCountry,StudyDesign,StudyDesign_cat,Region,Relative_no_studiesTA,Category,IUCN,TorNT,English_Abstract,Trans_Abs,Tot_Citations,Tot_crosslang_cit,Tot_crosslang_exclEng,Tot_samelang_cit,PerEng,PerSameLangCit,PerCrossLangCit,No_Langs_Cited,SelfCitations,English,French,Dutch,Russian,Spanish,German,Slovac,Polish,Portugese,Slovenian,Italian,Catalan,Hungarian,Korean,Japanese,Norwegian,Simplified Chinese,Traditional Chinese,Swedish,Danish,Persian,Ukranian,Czech,Finnish,Turkish,Thai,Estonian,Croatian,Icelandic,Latvian,Bulgarian,Lithuanian,Hebrew,Indonesian,Hindi,Bosnian,Greek
NEL,Effects of Paddy Field Ma gement during Winter on the Condition of the Aquatic Animals in Valley-bottom Paddy Fields in Spring,Satoshi OSAWA// Tsuyoshi INOUE// Takehiko KATSUNO,2004,Japanese,Kanji/Kana,87.2,No recognizable relationship,"123,000,000",Japonic,Journal of The Japanese Institute of Landscape Architecture,Japan,After,Less complex,"Totsuka-ku, Yokohama-shi, Ka gawa prefecture, Japan",474,Amphibian,Least Concern,Not Threatened,No,NA,5,1,1,4,0,0.8,0.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Prevention of Amphibian Mortality in Roadside Ditch,I Okochi// O Okawabata// N Kurashi ,2001,Japanese,Kanji/Kana,87.2,No recognizable relationship,"123,000,000",Japonic,Journal of the Japanese Forestry Society,Japan,CI,Less complex,"Tsukuba-shi, Ibaraki prefecture, Japan",474,Amphibian,Least Concern,Not Threatened,Yes,NA,9,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Effectiveness of conservation-oriented agricultural practices on amphibians inhabiting Sado Island, Japan, with a consideration
of spatial structure",Haruka Uruma// Raita Kobayashi// Shota Nishijima// Tadashi Miyashita,2012,Japanese,Kanji/Kana,87.2,No recognizable relationship,"123,000,000",Japonic,Japanese Journal of Conservation Ecology,Japan,CI,Less complex,"Sado-shi, Niigata prefecture, Japan",474,Amphibian,Least Concern,Not Threatened,Yes,NA,13,13,0,0,1,0,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Habitat creation and restoration in collaboration with
local residents",Setsuo Satake,2014,Japanese,Kanji/Kana,87.2,No recognizable relationship,"123,000,000",Japonic,Reintroduction,Japan,After,Less complex,"Tai, Toyooka, Hyogo, Japan",474,Amphibian,Least Concern,Not Threatened,No,NA,7,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Evaluating the abundance of prey animals for the Oriental White Stork in spring and summer in the western part of Echizen city, Fukui prefecture",Mizuki Mizutani// Shiro Sagawa,2014,Japanese,Kanji/Kana,87.2,No recognizable relationship,"123,000,000",Japonic,Reintroduction,Japan,CI,Less complex,"Echizen, Fukui, Japan",474,Amphibian,Near Threatened,Not Threatened,Yes,NA,4,0,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"The effect of permanent water-filled ditches installed in paddy fields for a foraging habitat of oriental white storks; A case of the ecosystem preservation of the paddy field in Echizen City, Fukui Prefecture",Yoshimasa Hiyori// Yuhei Fuji ga// Mizuki Mizutani// Kota Tawa// Shiro Sagawa,2014,Japanese,Kanji/Kana,87.2,No recognizable relationship,"123,000,000",Japonic,Reintroduction,Japan,After,Less complex,"Tobe, Echizen, Fukui, Japan",474,Amphibian,Least Concern,Not Threatened,No,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Breeding habitats of frogs in paddy field and fallow field biotopes in Shounji (Toyooka City, Hyogo Prefecture)",Kota Tawa// Shiro Sagawa,2017,Japanese,Kanji/Kana,87.2,No recognizable relationship,"123,000,000",Japonic,Reintroduction,Japan,After,Less complex,"Shounji, Toyooka, Hyogo, Japan",474,Amphibian,Least Concern,Not Threatened,No,NA,7,3,0,4,0.43,0.57,0.43,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Study of Asiatic Black Bear(Ursus thibetanus ussuricus) Hibernation Day and Temperature Distribution,Jeong-Jin Kim//Dae-Ho Jung//Tae-Wook Kim//Yoon-Seop Byun//Sa-Hyun Lee//Hong-Shik Oh,2019,Korean,Hangul,87.9,No recognizable relationship,"82,000,000",Koreanic,Korean Journal of Environment and Ecology,Republic of Korea,After,Less complex,"Gurye-gun/Jeollanam-do, Namwon-si/Jeollabuk-do, Sancheong-gun/Gyeongsangnam-do, Hamyang-gun/Gyeongsangnam-do",207,Mammals,Endangered,Threatened,Yes,NA,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Activity characteristics of female gorals(Naemorhedus caudatus) introduced into Woraksan National Park ,Chea Un Cho//Kyu Chul Kim//Gu Hee Gyun//Jung Jin Yang//Bae Keun Lee//Chul Hwan Gyun,2014,Korean,Hangul,87.9,No recognizable relationship,"82,000,000",Koreanic,Korean Journal of Environment and Ecology,Republic of Korea,After,Less complex,Cheongju-si/Chungcheongbuk-do,207,Mammals,Vulnerable,Threatened,Yes,NA,5,3,0,2,0.6,0.4,0.6,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Study on the Characteristics of the Hibernating Site for the Released Asiatic Black Bear in Jirisan National Park,Bo-hyun Kim//Doo-ha Yang//Woo-jin Jeong//Bae-geun Lee//K.V. Skripova// A.K. Kotlyar,2007,Korean,Hangul,87.9,No recognizable relationship,"82,000,000",Koreanic,Korean Journal of Environment and Ecology,Republic of Korea,After,Less complex,Sancheong-gun/Gyeongsangnam-do,207,Mammals,Endangered,Threatened,Yes,NA,9,4,3,5,0.11,0.56,0.44,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Differences in Population Density of 3 Rodent Species Between Natural Restored and Red Pine Silvicultured Forests after Forest fire,Eun-Jae Lee//Seung Hun Son//Woo-Shin Lee//Soo Hyung Eo//Shin-Jae Rhim,2010,Korean,Hangul,87.9,No recognizable relationship,"82,000,000",Koreanic,Journal of Korean Society of Forest Science,Republic of Korea,After,Less complex,Samcheok-si/Kangwon-do,207,Mammals,Least Concern,Not Threatened,Yes,NA,3,1,0,2,0.33,0.67,0.33,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Differences in Density and Body Weight of Rodents in Different Restored Forest Areas after Forest Fire,Eun-Jae Lee//Woo-Shin Lee//Shin-Jae Rhim,2006,Korean,Hangul,87.9,No recognizable relationship,"82,000,000",Koreanic,Journal of Korean Society of Forest Science,Republic of Korea,After,Less complex,Samcheok-si/Kangwon-do,207,Mammals,Least Concern,Not Threatened,Yes,NA,3,2,0,1,0.67,0.33,0.67,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,A case study of the habitat expansion of the Asiatic black bear (Ursus thibetanus ussuricus),Jeong-Jin Kim//Tae-Wook Kim//Ju-Yeol Choi//Seok-Ho Park//Sang-Hyun Han//Sa-Hyun Lee//Hong-Shik Oh,2019,Korean,Hangul,87.9,No recognizable relationship,"82,000,000",Koreanic,Korean Journal of Environmental Biology,Republic of Korea,After,Less complex,.,207,Mammals,Endangered,Threatened,Yes,NA,2,1,0,1,0.5,0.5,0.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Analysis of Home Range of Asiatic Black Bear Released in Jirisan National Park,Jeong-Jin Kim//Sun-Do Kim//Jae-Gu Kang//Jong-Kab Kim//Hyun-Shik Moon,2011,Korean,Hangul,87.9,No recognizable relationship,"82,000,000",Koreanic,Journal of Agriculture & Life Science,Republic of Korea,After,Less complex,.,207,Mammals,Endangered,Threatened,Yes,NA,7,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Monitoring and restoration plan after construction of Wildlife Corridor at Mt. Galmachi of Sungnam City,"Chun, Seung-Hoon//Sang-Don Lee//Soo-Kwon Chae",2011,Korean,Hangul,87.9,No recognizable relationship,"82,000,000",Koreanic,Journal of Environmental Impact Assessment,Republic of Korea,After,Less complex,Seongnam-si/Gyeonggi-do,207,Mammals,Least Concern,Not Threatened,Yes,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Ecological Control of Invasive Alien Species, American Bullfrog (Rana catesbeiana) Using Native Predatory Species",Sun-Ho No//Jin-Seok Jung//Yoo Younghan,2017,Korean,Hangul,87.9,No recognizable relationship,"82,000,000",Koreanic,Korean Journal of Environment and Ecology,Republic of Korea,After,Less complex,"Seosan-si/Chungcheongnam-do, Buyeo-gun/Chungcheongnam-do",207,Amphibian,Least Concern,Not Threatened,Yes,NA,3,2,0,1,0.67,0.33,0.67,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,A Study on the Evaluation and Maintenance for Alternative Habitats of the Narrow-mouth Frog (Kaloula borealis) - A Case Study on the Alternative Habitats of Kaloula borealis at the University of Seoul -,"Park, Seok-Cheol//Han, Bong-Ho//Park, Min-Jin",2019,Korean,Hangul,87.9,No recognizable relationship,"82,000,000",Koreanic,Journal of the Korean Institute of Landscape Architecture,Republic of Korea,After,Less complex,Dongdaemun-gu/Seoul,207,Amphibian,Least Concern,Not Threatened,Yes,NA,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Reintroduction of Persian Wild Ass (Equus hemionus onager): A Case Study in Kakmand-Bahadoran inYazd Province,Akbari H//Farhadinia MS//Habibiour A//Shaker A,2013,Persian,Arabic,75.6,Very remotely related,"79,000,000",Indo-European Indo-Iranian,Journal of Natural Environment,Iran,After,Less complex,"Yazd Province, Iran",55,Mammals,Near Threatened,Not Threatened,Yes,NA,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Impact of urban park renovation on breeding avifauna ? the case study from Warsaw,Luniak M.// W?grzynowicz A.,2019,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Let's Protect Our Indigenous Nature,Poland,CI,Less complex,Warsaw/Poland,131,Birds,Least Concern,Not Threatened,No,NA,4,2,0,2,0.5,0.5,0.5,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Breeding birds of the Natura 2000 Special Protection Area ÅgJeziora Pszczewskie i Dolina ObryÅh ? the current status and changes in abundance,Czechowski P.// Boche?ski M.// Rubacha S.// Sieracki P.// W?sicki A.,2015,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Let's Protect Our Indigenous Nature,Poland,BA,Less complex,"Natura 2000 Special Protection Area ÅgJeziora Pszczewskie i Dolina Obry""",131,Birds,Least Concern,Not Threatened,No,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Return of the breeding Ruff Calidris pugnax to the Biebrza River valley in 2013,Polakowski M.//  Broniszewska M.// Marczakiewicz P.// Krajewski ?.// Zientek P.,2015,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Let's Protect Our Indigenous Nature,Poland,BA,Less complex,Biebrza River valley/Poland,131,Birds,Least Concern,Not Threatened,No,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Changes in the number of breeding birds in the Natura 2000 Special Prtoection Area Dolina ?rodkowej Odry (the Middle Oder River Valley),Czechowski P.// Boche?ski M.// J?dro G.// Rubacha S.// W?sicki A.,2014,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Let's Protect Our Indigenous Nature,Poland,BA,Less complex,the Middle Oder River Valley Natura 2000 site/Poland,131,Birds,Least Concern,Not Threatened,No,NA,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Preliminary results of monitoring of northern lapwing Vanellus vanellus and common snipe Gallinago gallinago in Kampinos Na?onal Park,Pep?owska-Marczak D.,2014,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Let's Protect Our Indigenous Nature,Poland,After,Less complex,Kampinos National Park/Poland,131,Birds,Least Concern,Not Threatened,Yes,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Increase of the White Stork Ciconia ciconia population in the Leszno District in 2010,Tob??ka M.// Ku?niak S.// ?o?nierowicz K.M.// Jankowiak ?.// Gabryelczyk M.// Pyrc M.// Szyma?ski P.// Sieracki P.,2011,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Let's Protect Our Indigenous Nature,Poland,After,Less complex,Leszno district/Greater Poland,131,Birds,Least Concern,Not Threatened,No,NA,5,1,0,4,0.2,0.8,0.2,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Forest breeding bird community of the Morysin reserve in Warsaw,Kojtek B.//Rochowicz E.,2010,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,National Parks and nature reserves,Poland,BA,Less complex,"Morysin reserve, Warsaw/Poland",131,Birds,Least Concern,Not Threatened,Yes,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Breeding avifauna of Drawie?ski national Park in the years 2012-2014,Krzy?k?w T.//Jermaczek A.,2016,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Nature Review,Poland,BA,Less complex,Drawie?ski National Park/ Poland,131,Birds,Least Concern,Not Threatened,Yes,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Regional strategy for protection of the osprey Pandion haliaetus in lubuskie Province (western Poland),Bielewicz M.,2013,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Nature Review,Poland,BA,Less complex,Natura 2000 site Pszczwskie Lakes and Obra Valley/ Western Poland,131,Birds,Least Concern,Not Threatened,Yes,NA,3,0,0,3,0,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Protection and regeneration of marshy ecosystems in Strza?owo forest Division in Piska primeval forest ? effects and controversies,Ry? A.,2011,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Nature Review,Poland,BA,Less complex,Strza?o Forest District/ Pisz Forest/Poland,131,Birds,Least Concern,Not Threatened,Yes,NA,4,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,The breeding avifauna of Kr?cki ??g nature reserve (Lubuskie Province) and its changes after 27 years of passive conservation,Jermaczek A.,2010,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Nature Review,Poland,BA,Less complex,"""Kr?cki ??g"" nature reserve/ Lubuskie Province/ Poland",131,Birds,Least Concern,Not Threatened,Yes,NA,3,2,0,1,0.67,0.33,0.67,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,AVIFAUNA OF THE LAKE ZGORZA?A IN WARSAW AFTER ITS RECLAMATION,S?awomir Chmielewski//Jacek Tabor//?ukasz Matyjasiak,2018,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Kulon,Poland,BA,Less complex,Warsaw Region/ Central Poland,131,Birds,Least Concern,Not Threatened,Yes,NA,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,The effect of clearing shrubs on breeding avifauna of the wetland Calowanie,Jobda M.,2007,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Kulon,Poland,BA,Less complex,Warsaw Region/ Central Poland,131,Birds,Least Concern,Not Threatened,No,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Lowland and lowland-Caucasian European bison in the Bia?owie?a Forest,Krasi?ski Z.A.// Krasi?ska M.// Raczy?ski J.,2016,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Let's Protect Our Indigenous Nature,Poland,After,Less complex,Bia?owie?a Forest/Poland,131,Mammals,Near Threatened,Not Threatened,Yes,NA,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,European beaver Castor fiver L. sites in the S?spowska Valley (Ojców National Park) in the years 2005-2007 in comparison with the years 1985-1992.,Klasa A.//Partyka J.,2009,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,National Parks and nature reserves,Poland,After,Less complex,Ojc?w National Park/Poland,131,Mammals,Least Concern,Not Threatened,Yes,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Migration of the common toad Bufo bufo through a culvert at ?ysomice, pomorskie voivodeship","Hetma?ski T., Dubas S., Sikora B.",2011,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Let's Protect Our Indigenous Nature,Poland,BA,Less complex,"?ysomice, D?bnica Kaszubska commune, pomorskie voivodeship/Poland",131,Amphibian,Least Concern,Not Threatened,Yes,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,ÅgRestoring connectivity of the ecological corridor of the Bia?a Tarnowska River valleyÅh ? project implementation report,Jelonek M.// Zygmunt G.,2017,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Nature Review,Poland,After,Less complex,Bia?a Tarnowska river/ Lesser Poland,131,Amphibian,Least Concern,Not Threatened,Yes,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Amphibian collections in polish zoos,Kaczmarski M.,2017,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Nature Review,Poland,After,Less complex,"Bydgoszcz, Chorz?w, Gda?sk, Gdynia, Kadzid?owo, Krak?w, ??d?, Opole, P?ock, Pozna?, Toru?, Warszawa, Wroc?aw, Zamo??/Poland",131,Amphibian,Least Concern,Not Threatened,Yes,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Construction of compensating ponds and fish catches to protect amphi-bians on the example of 4 ponds by the a2 motorway at SAC Postglacial channel of obrza?skie lakes,Paku?a M.// Twrdowski M.,2015,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Nature Review,Poland,BA,Less complex,Postglacial Channel of Obrza?skie Lakes/ Poland,131,Amphibian,Least Concern,Not Threatened,Yes,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Protection of the common toad Bufo bufo migration route in Ostr?w Wielkopolski town,Kolenda K.// Szyszka M.,2015,Polish,Latin,56.9,Remotely related,"40,600,000",Indo-European Balto-Slavic,Nature Review,Poland,BA,Less complex,Ostr?w Wielkopolski/ Wielkopolska province/Poland,131,Amphibian,Least Concern,Not Threatened,No,NA,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,-,"Petry, M.V// Piuco,R da C// Brummelhaus,J",2011,Portuguese,Latin,56.5,Remotely related,264000000,Indo-European Italic,Biodiversidade Brasileira,Brazil,CI,Less complex,"Parque Nacional dos Aparados da Serra, Cambar? do Sul, Rio Grande do Sul",7800,Birds,Least Concern,Not Threatened,NA,NA,4,3,0,1,0.75,0.25,0.75,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Mammals and birds as tools for environmental education and conservation in biodiversity corridors of the Cerrado, Brazil",Maristela Benites / Simone B. Mamede,2008,Portuguese,Latin,56.5,Remotely related,264000000,Indo-European Italic,Mastozoolog?a Neotropical,Argentina,BA,Less complex,"Mineiros, Serran?polis, Goi?s state",7800,Birds,Least Concern,Not Threatened,Yes,NA,43,16,6,27,0.23,0.63,0.37,3,3,10,0,0,0,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Influence of different methods of ecological restorationon the bird assemblage of a subtropical agroecosystem in Brazil,"Vogel,H.F.",2014,Portuguese,Latin,56.5,Remotely related,264000000,Indo-European Italic,Revista de Biologia Neotropical,Brazil,RCT,More complex,,7800,Birds,Least Concern,Not Threatened,Yes,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Recue, rehabilitation and release of a rough-toothed dolphin, Steno bredanensis (Lesson, 1828), stranded in the Todos os Santos Bay, Salvador, BA.
","Bastos,B.L//Maia-Nogueira,R//Rosa, S.M//Pedreira, L//Norberto,G.O//da Cunha,I.F",2002,Portuguese,Latin,56.5,Remotely related,264000000,Indo-European Italic,Revista Bioikos,Brazil,BA,Less complex,"Salvador, Bahia",7800,Mammals,Least Concern,Not Threatened,No,NA,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Note on displacement and home range of Anteater (Tamandua tetradactyla) translocated in the Brazilian Cerrado,"Trovati,R.G// de Brito,B.A",2009,Portuguese,Latin,56.5,Remotely related,264000000,Indo-European Italic,Neotropical Biology and Conservation,Brazil,After,Less complex,"Usina Hidrel?trica Lu?s Eduardo Magalh?es/Lajeado, Tocantins",7800,Mammals,Least Concern,Not Threatened,Yes,NA,7,3,0,4,0.43,0.57,0.43,2,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,,Filipa Loureiro / Ana Rita Martins / Eduardo Santos / Miguel Lecoq / Ana Emauz / Nuno M. Pedroso / Paul Hotham,2011,Portuguese,Latin,56.5,Remotely related,264000000,Indo-European Italic,Galemys,Spain,BA,Less complex,"Serra do Caldeir?o, Alentejo and S?tio Moura/Barrancos, Algarve, Portugal",7800,Mammals,Endangered,Threatened,Yes,NA,3,1,0,2,0.33,0.67,0.33,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,THE DISTRIBUTION AND NUMBER OF CRANES IN THE CONDITIONS OF THE INTERMOUNTAIN DEPRESSIONS IN THE SAYAN MOUNT,N.A. Suprankova,2018,Russian,Cyrillic,52.5,Remotely related,255000000,Indo-European Balto-Slavic,"Bulletin of Moscow Society of Naturalists, biological series",Russia,BACI,More complex,Sayan mountain system,82,Birds,Least Concern,Not Threatened,No,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,FORMING THE BOND OF FOLLOWING AND ITS IMPORTANCE IN THE REHABILITATION OF BEAR CUB YEARLINGS BORN IN ZOO,"Valentin S. Pazhetnov, Vasily S. Pazhetnov, A. V. Malyev",2018,Russian,Cyrillic,52.5,Remotely related,255000000,Indo-European Balto-Slavic,Herald of Game Management,Russia,After,Less complex,No coordinates provided,82,Mammals,Least Concern,Not Threatened,No,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,RESTORATION OF NUMBER OF THE MUSK DEER (MOSCHUS MOSCHIFERUS L.) IN RUSSIA: BREEDING IN THE CAPTURE OR PROTECTION OF POPULATIOS?,V.I. Prikhodko,2019,Russian,Cyrillic,52.5,Remotely related,255000000,Indo-European Balto-Slavic,Herald of Game Management,Russia,CI,Less complex,No coordinates provided,82,Mammals,Vulnerable,Threatened,Yes,NA,2,0,0,2,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
